Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size
2021-05-29 17:43:20 UTC,115,3c7c3ad9-3224-42f6-8dc1-e8b348452438,Aaron,Rodgers,GB,QB,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:41:11 UTC,102,2270fcf3-9974-4e73-8834-56d8b117e171,Ronald,Jones,TB,RB,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:39:11 UTC,91,bc123200-520b-441d-bea2-9c73b95dd4f0,Raheem,Mostert,SF,RB,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:36:51 UTC,78,0e9d70d6-2594-4274-be26-b2a61d9c993b,Will,Fuller,MIA,WR,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:34:39 UTC,67,7f0c4a8a-67e0-4824-a327-69ec705c4986,Tee,Higgins,CIN,WR,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:31:52 UTC,54,92d5e34f-80bc-44ca-8d36-c37b3c3f67ab,Mark,Andrews,BAL,TE,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:29:21 UTC,43,9037daa2-4919-42ef-878d-93107850b132,Chris,Godwin,TB,WR,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:26:17 UTC,30,63496c12-3ffd-47da-9171-91fa2f05f4b0,Keenan,Allen,LAC,WR,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:24:01 UTC,19,60fa6a9f-f875-4f7f-9bdc-8528b10fa2ec,Davante,Adams,GB,WR,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-29 17:19:58 UTC,6,e4241c8c-f93e-4cc0-9512-0ed95e81f98d,Travis,Kelce,KC,TE,e5dca176-8c4e-45c0-9177-449d5710a4ad,19e4f871-1ebb-4b5c-b839-cd73b985709d,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-12 15:53:13 UTC,210,bb2f741b-67a0-4b42-875c-74d95ae8f0d8,Travis,Fulgham,PHI,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-11 01:40:09 UTC,199,30370125-b0bf-4db2-81da-be8a411441f4,D'Wayne,Eskridge,SEA,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-09 22:53:52 UTC,186,2b31ef68-d7c0-44f5-b2f8-80d34d4087ae,Kenny,Gainwell,PHI,RB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-09 01:06:42 UTC,175,bb807ae2-6c26-4f2f-9b1a-d715f3108acd,James,White,NE,RB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-08 19:09:41 UTC,162,7206a804-07fe-4d03-8908-9e6ac0e9fddd,J.D.,McKissic,WAS,RB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-07 01:21:37 UTC,151,631468e7-df01-4856-86b2-143736e9e9d6,Kirk,Cousins,MIN,QB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-06 14:48:21 UTC,138,2a6c1072-0362-4843-8207-a476abf1a745,Cole,Beasley,BUF,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-05 02:49:15 UTC,127,68cec3ff-68dd-41ac-b91a-a40a850340a9,Irv,Smith,MIN,TE,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-04 22:32:07 UTC,114,311dcd8d-7daa-4440-b53a-64a1b5762fc4,Logan,Thomas,WAS,TE,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-03 22:35:42 UTC,103,5047e897-fbda-4621-b190-d560ee677114,Michael,Gallup,DAL,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-03 12:25:18 UTC,90,a5da55f2-db18-4855-ae9b-83e3e126ca03,Jalen,Hurts,PHI,QB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 14:08:42 UTC,79,baa5b181-f71c-4cb3-906e-2528cca6cfec,Robby,Anderson,CAR,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 02:24:55 UTC,66,ebe7d851-268f-4b75-969b-6c6f42a25b78,Odell,Beckham,CLE,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 16:18:31 UTC,55,0adac6f8-a42a-4513-ac93-6dd8c5d9d4a2,Adam,Thielen,MIN,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 00:28:16 UTC,42,2d4a5363-902f-42a2-a736-15dfafff5174,Chris,Carson,SEA,RB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 19:07:11 UTC,31,360668e9-73ae-42cb-b1e2-431a081127f9,Amari,Cooper,DAL,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 16:32:19 UTC,18,f74e006b-22ee-4c75-b49b-7d852608e0e4,Joe,Mixon,CIN,RB,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-30 11:19:38 UTC,7,1c94a675-56a9-457d-8c67-2d5d603ccc1a,Tyreek,Hill,KC,WR,4cdf825b-4169-4baa-abf5-c4137f9692e2,e78c28d1-b9ae-4281-b213-e8b0b7544dfc,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:57:12 UTC,213,c1e45080-d51b-4e01-9350-ba3f370c5330,Chris,Conley,HOU,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:53:28 UTC,196,ff6be397-b8a4-446c-b78d-ade23715f42b,DeSean,Jackson,LAR,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:51:58 UTC,189,137a7e3d-86ed-40dc-b4f8-ddf0c4476253,Wayne,Gallman,SF,RB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:47:18 UTC,172,1015230f-f03b-4746-b566-4bfab2b750ea,Zach,Wilson,NYJ,QB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:45:32 UTC,165,d960e3cb-ce05-48f0-8cad-42caa98a7d2d,Jamison,Crowder,NYJ,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:41:48 UTC,148,e3ccb789-e3bb-450c-963c-755622d0c1b1,Carson,Wentz,IND,QB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:39:55 UTC,141,c5579767-45b7-428a-bbe8-c7e38a075ed9,Russell,Gage,ATL,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:36:09 UTC,124,2a6c1072-0362-4843-8207-a476abf1a745,Cole,Beasley,BUF,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:34:32 UTC,117,5d07a264-2036-4cde-b20b-01540ddaef7e,Trey,Lance,SF,QB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:30:10 UTC,100,dafcd557-143c-4644-ab5e-ea2eef35611d,Noah,Fant,DEN,TE,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:27:57 UTC,93,6e2ad5f8-4a54-419f-a54c-408663bb2ded,Michael,Carter,NYJ,RB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:23:25 UTC,76,09c9a0d8-65f7-4134-93da-ea7dcc245e25,Deebo,Samuel,SF,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:21:30 UTC,69,6e5a0d73-9772-4a93-8a8f-7cb2db52b7d4,Chase,Claypool,PIT,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:18:19 UTC,52,7ced4027-8866-4c00-8b48-d4dd3f87b3f6,Tyler,Lockett,SEA,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:16:00 UTC,45,0adac6f8-a42a-4513-ac93-6dd8c5d9d4a2,Adam,Thielen,MIN,WR,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:11:31 UTC,28,6b9c18b8-9ec6-44c4-9279-2b0330d834c6,D'Andre,Swift,DET,RB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:09:20 UTC,21,5bcf9b6e-f5e1-4e64-9601-960d07339eed,George,Kittle,SF,TE,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 01:05:41 UTC,4,53565b50-b52d-4c4f-bcf7-ee96476f4bbc,Derrick,Henry,TEN,RB,7949b599-bea2-42aa-9193-c9119d2820ba,2d754d6a-672e-4334-813c-7caa03281d76,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:25:51 UTC,216,ddd21197-f479-462c-b143-96e909307f8d,Jauan,Jennings,SF,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:20:18 UTC,193,04be7997-3aa0-407d-baaf-4dc57339c227,Jakobi,Meyers,NE,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:20:14 UTC,192,5949a3d1-56be-4b3e-b75b-827f30450b94,Demarcus,Robinson,KC,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:14:57 UTC,169,6442c478-0b39-4b19-866c-2981aad2b343,Dyami,Brown,WAS,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:14:54 UTC,168,ddf56e3b-c252-44ab-a6b8-79bd7ce5c6c0,Hunter,Henry,NE,TE,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:09:06 UTC,145,e75b647c-f420-49c3-b8e6-4bb62f375559,Gus,Edwards,BAL,RB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:09:04 UTC,144,e393bb26-adf6-472d-bdab-3ca511985052,Latavius,Murray,NO,RB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:03:16 UTC,121,5d07a264-2036-4cde-b20b-01540ddaef7e,Trey,Lance,SF,QB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 21:03:13 UTC,120,d7c779ea-3dfb-42fa-add0-3fbf8a7d53af,Zack,Moss,BUF,RB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:57:48 UTC,97,dffa57e5-0ff4-46ef-8ea9-fc9079cd844a,Mecole,Hardman,KC,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:57:42 UTC,96,0c453993-12a1-4019-ac33-b56206e18271,Joe,Burrow,CIN,QB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:51:58 UTC,73,7cc9efad-a461-4573-89fc-a7626807c17c,Tyler,Boyd,CIN,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:51:56 UTC,72,ebe7d851-268f-4b75-969b-6c6f42a25b78,Odell,Beckham,CLE,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:46:39 UTC,49,7f0c4a8a-67e0-4824-a327-69ec705c4986,Tee,Higgins,CIN,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:46:13 UTC,48,7ced4027-8866-4c00-8b48-d4dd3f87b3f6,Tyler,Lockett,SEA,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:40:57 UTC,25,504b7e2e-b51f-4caa-b3fe-7036002edb61,Justin,Jefferson,MIN,WR,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:40:46 UTC,24,5bcf9b6e-f5e1-4e64-9601-960d07339eed,George,Kittle,SF,TE,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-31 20:34:38 UTC,1,78a5634d-93aa-4cd9-b1af-dfb829df452c,Christian,McCaffrey,CAR,RB,4e9d5a68-1f9e-4be9-991e-447b5ccca961,91332aa4-83f4-411e-91b7-755619face2e,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:25:54 UTC,205,abeeb41c-b4aa-4128-ba06-df363b088ab4,Harrison,Bryant,CLE,TE,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:25:52 UTC,204,a33f7e32-b5dd-4e9f-91a3-d860c2c38c93,Giovani,Bernard,TB,RB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:20:19 UTC,181,bd9427ac-7804-43a4-8a28-ad3acc62d861,Darius,Slayton,NYG,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:19:53 UTC,180,84c117bd-6764-488f-a3ae-3cbd99dfb6c2,Daniel,Jones,NYG,QB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:14:26 UTC,157,a13497e1-fda9-43d7-849f-66b19e185ffb,Sterling,Shepard,NYG,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:14:08 UTC,156,76f771da-7602-41d1-8838-3f36399c1c39,Devin,Singletary,BUF,RB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:09:07 UTC,133,64591ad5-366a-447a-8134-2e1d2865da19,Baker,Mayfield,CLE,QB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:08:40 UTC,132,e393bb26-adf6-472d-bdab-3ca511985052,Latavius,Murray,NO,RB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:03:34 UTC,109,dfdeb0bf-da83-41e7-9ef4-873e97e9e8e7,Evan,Engram,NYG,TE,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-02 00:03:23 UTC,108,084e69f7-0dab-4815-b7bb-96fcf72b5bea,Tom,Brady,TB,QB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:58:20 UTC,85,3e20d7a1-ae60-4dc3-a02a-9dfed27a788b,Tony,Pollard,DAL,RB,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:57:54 UTC,84,5cde7aea-f9ae-407b-b90c-685ec16f5c3e,Jarvis,Landry,CLE,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:52:43 UTC,61,36110b72-0437-42d9-9120-02b959778259,Kenny,Golladay,NYG,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:52:22 UTC,60,ebe7d851-268f-4b75-969b-6c6f42a25b78,Odell,Beckham,CLE,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:47:07 UTC,37,9037daa2-4919-42ef-878d-93107850b132,Chris,Godwin,TB,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-06-01 23:47:05 UTC,36,db872aff-d130-4e00-b36d-5872fa082678,Mike,Evans,TB,WR,8db88a2a-636d-446e-9bb2-012148cabfc1,3e61b1ca-6402-4e35-bcb8-60e846af9c4f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
